id,latitude,longitude,name,full_address,city,state,phone_number,timings,services_offered,,,,,
7.46E+09,11.26259,75.81764,Calicut Tyres,"Calicut Tyre House Multi Brand Plaza, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 495 276 1234,09:00 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
7.47E+09,9.992172,76.57461,Mm Tyres,"Mm Tyres & Wheel Realignment Plaza, Muvattupuzha Road, Vazhakulam, Kerala 686670",Muvattupuzha,Kerala,+91 94462 34567,08:00 AM - 09:00 PM,"Puncture repair, Tube vulcanizing",,,,,
7.47E+09,9.755477,77.11178,Basel Tyre Store,"Basel Tyre Plaza & Retreading House, Main Road, Kumily, Idukki, Kerala 685509",Kumily,Kerala,+91 4864 222345,08:00 AM - 08:00 PM,"Puncture repair, Tube repair",,,,,
7.47E+09,11.29785,75.76333,Five Star Tyre Works Traders,"Five Star Tyres Multi Brand Showroom, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 495 241 1234,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
7.48E+09,11.32475,75.99237,MRF tyres,"MRF tyres - Exclusive Lounge, Calicut Road, Edavanna, Malappuram, Kerala 676541",Edavanna,Kerala,+91 494 263 1234,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
7.48E+09,9.970954,77.17982,Milestone Tyre World,"Milestone Tyres & Wheel Realignment Plaza, Main Road, Kumily, Idukki, Kerala 685509",Kumily,Kerala,+91 4864 224567,09:00 AM - 08:30 PM,"Puncture repair, Tyre replacement",,,,,
7.48E+09,9.946846,76.63447,Rideon Wheels,"Rideon Wheels Multi Brand Alignment Plaza, Main Road, Thodupuzha, Idukki, Kerala 685584",Thodupuzha,Kerala,+91 485 283 5678,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment, Wheel balancing",,,,,
7.48E+09,9.946231,76.63527,Tyre Puncture repair Shop,"Tyre Puncture Shop & Emergency Fix Point, Muvattupuzha Road, Thodupuzha, Kerala 685584",Thodupuzha,Kerala,+91 94475 67890,24 Hours,"Puncture repair, Tubeless repair",,,,,
7.49E+09,10.023301,76.40249,Tollins Tyres,"Tollins Tyres & Multi Brand Realignment, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kochi,Kerala,+91 484 252 7890,09:00 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
7.49E+09,11.14446,75.96692,tire work,"tire work & Emergency Puncture Point, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 94460 12345,08:30 AM - 08:30 PM,"Puncture repair, Tube repair",,,,,
7.49E+09,10.79313,76.17542,Ceat,"CEAT Shoppe - Royal Tyre Care Plaza, Calicut Road, Perinthalmanna, Kerala 679322",Perinthalmanna,Kerala,+91 4884 233456,09:00 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
7.49E+09,11.33007,75.76481,Tyre Workshop,"Tyre Works & Heavy Vulcanizing Station, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 94462 34567,24 Hours,"Puncture repair, Emergency roadside assistance",,,,,
7.49E+09,11.23126,75.85563,Yes Tyres,"Yes Tyres Multi Brand Showroom, Pattambi Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 272 1234,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
7.52E+09,11.24802,76.04579,MRF tyre,"MRF tyre - Exclusive Lounge, Calicut Road, Edavanna, Malappuram, Kerala 676541",Edavanna,Kerala,+91 494 263 1122,09:00 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
7.52E+09,8.602441,76.811409,Akash stores And Tyre Works,"Akash stores & Tyre Service Point, Main Road, Kilimanoor, Thiruvananthapuram, Kerala 695601",Kilimanoor,Kerala,+91 94474 56789,08:00 AM - 08:00 PM,"Puncture repair, General service",,,,,
7.52E+09,11.42655,75.94049,Madras Rubber Factory(MRF) Tyres,"Madras Rubber Tyres & Tubeless Patch Hub, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 94477 89012,08:30 AM - 08:30 PM,"Puncture repair, Tube repair",,,,,
7.74E+09,11.42144,75.86812,Lamiya Tires,"Lamiya Tyres Multi Brand Junction, Calicut Road, Edavanna, Malappuram, Kerala 676541",Edavanna,Kerala,+91 495 243 1122,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
7.75E+09,11.44311,75.88099,CK Tires,"CK Tires & Multi Brand Alignment Plaza, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 495 243 1122,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
7.75E+09,10.94087,76.14924,K T Tyres,"K T Tyres & Heavy Vulcanizing Unit, Pattambi Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 492 221 2345,08:30 AM - 08:00 PM,"Puncture repair, Wheel balancing",,,,,
7.75E+09,11.44294,75.88229,CK Tires,"CK Tires & Multi Brand Alignment Plaza, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 495 243 5678,09:00 AM - 08:30 PM,"Puncture repair, Tyre replacement",,,,,
8.40E+09,9.993581,76.58887,Siji Tyres,"Siji Tyres & Tubeless Patch Hub, Pala-Ponkunnam Road, Palai, Kottayam, Kerala 686575",Palai,Kerala,+91 485 282 1234,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
8.42E+09,10.9289,76.02062,"Tpr Tyres, Vettichira","Tpr Tyres, Wheel Care & Alignment Plaza, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 494 242 1234,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment",,,,,
8.56E+09,11.30645,75.89398,Majestic Tyres,"Majestic Tyres & Wheel Realignment Plaza, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 235 1234,09:00 AM - 08:30 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
8.56E+09,11.30658,75.89421,Majestic Tyres And Puncture Woeks,"Majestic Tyres & Wheel Realignment Plaza, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 235 5678,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing",,,,,
8.59E+09,9.175968,76.57261,Sibi,"Sibi Tyre Service & Vulcanizing Corner, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 94479 01234,08:30 AM - 08:30 PM,"Puncture repair, Tubeless repair",,,,,
8.68E+09,11.18896,75.82949,"Malabar Tyres & Oils, Cheruvannur","Malabar Tyres & Retreading House, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 244 1234,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
8.73E+09,11.19248,76.06409,BISMIAGENCIES,"BISMIAGENCY Tyre & Multi Brand Showroom, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 4933 221122,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
8.73E+09,10.61866,76.11856,MRF Tyres,"MRF Tyres & Service Franchise, Shoranur Road, Pattambi, Palakkad, Kerala 679303",Pattambi,Kerala,+91 4885 221234,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
8.76E+09,10.92433,75.93061,TPR Tyres,"TPR Tyres, Wheel Care & Alignment Plaza, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 494 242 1122,09:00 AM - 08:30 PM,"Puncture repair, Wheel alignment, Tyre replacement",,,,,
8.78E+09,11.47932,75.77474,Sivasakthi Tyres,"Sivasakthi Tyre Clinic & Vulcanizing Station, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 94462 34567,08:00 AM - 08:00 PM,"Puncture repair, Tube vulcanizing",,,,,
8.79E+09,11.44828,75.82535,Tyre store,"Tyre store & Multi Brand Realignment Plaza, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 495 243 1234,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
8.85E+09,9.133322,76.73611,APPU Tyre Store,"APPU Tyre Care & Vulcanizing Clinic, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 94468 90123,08:00 AM - 08:00 PM,"Puncture repair, Tubeless repair",,,,,
8.85E+09,10.2364,76.15292,Thomson Tyre Store,"Thomson Tyres & Multi Brand Showroom, Main Road, Muvattupuzha, Ernakulam, Kerala 686661",Muvattupuzha,Kerala,+91 480 282 1234,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
8.86E+09,11.26213,75.90573,KK Tyres,"KK Tyres & Wheel Realignment Plaza, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 94470 12345,08:30 AM - 08:00 PM,"Puncture repair, Tube repair",,,,,
8.89E+09,11.02585,76.02855,Puncher works,"Puncher shop & Emergency Puncture Point, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 94475 67890,08:00 AM - 08:00 PM,"Puncture repair, Tube repair",,,,,
8.90E+09,11.29877,75.7731,Ashique Tyres,"Ashique Tyres & Alloy Custom Plaza, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 495 241 1234,09:00 AM - 08:30 PM,"Puncture repair, Tyre replacement",,,,,
8.90E+09,11.00382,76.01,Pk tyres,"Pk tyres & Vulcanizing Clinic, Pattambi Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 494 243 1234,09:00 AM - 08:00 PM,"Puncture repair, Wheel alignment",,,,,
8.91E+09,11.36421,75.75785,Tyre work,"Tyre work & Emergency Puncture Corner, Calicut Road, Nilambur, Malappuram, Kerala 679329",Nilambur,Kerala,+91 94476 78901,24 Hours,"Puncture repair, Emergency tire patch",,,,,
8.95E+09,9.942154,76.44402,"Sara Sons New Tyres, Vazhakulam","Sara Sons Tyres & Retreading Station, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 484 276 1122,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
9.04E+09,9.152998,76.52139,Bharath tire works,"Bharath tyres & Vulcanizing Station, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 469 260 1234,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
9.66E+09,9.425934,76.51109,Ambadi tyre works,"Ambadi tyre works & Vulcanizing Corner, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 469 263 1234,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
9.78E+09,9.342759,76.68988,Alex Tyre care,"Alex Tyre care & Vulcanizing Station, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 94473 45678,08:30 AM - 08:00 PM,"Puncture repair, Tubeless repair",,,,,
9.79E+09,12.51789,75.01682,MRF DEALER,"MRF DEALER - Sai Tyres & Service Plaza, National Highway 66, Payyanur, Kannur, Kerala 670307",Payyanur,Kerala,+91 4994 235678,09:00 AM - 08:00 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
9.79E+09,12.51252,74.99887,Good Year Auto Care,"GoodYear Tyre Lounge & Tubeless Patch Corner, Main Road, Payyanur, Kannur, Kerala 670307",Payyanur,Kerala,+91 4994 221234,09:00 AM - 08:30 PM,"Tyre replacement, Wheel balancing, Puncture repair",,,,,
9.79E+09,11.26182,75.77699,Bridgestone,"Bridgestone Tyre Clinic & 3D Wheel Alignment Center, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 241 1234,09:00 AM - 08:30 PM,"Wheel alignment, Wheel balancing, Tyre replacement",,,,,
9.79E+09,11.26957,75.85233,KALLUPRAYIL TYRES,"KALLUPURAM Tyres & Vulcanizing Corner, Pattambi Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 272 5678,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
1.14E+10,11.19416,75.80403,Malabar Tires,"Malabar Tyres & Retreading House, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 494 251 1234,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
1.14E+10,11.18178,75.80734,Moonor Tires,"Moonor Tyres & Tubeless Patch Corner, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 494 251 5678,09:00 AM - 08:30 PM,"Wheel alignment, Puncture repair",,,,,
1.14E+10,11.18528,75.8059,Sivakripa Tire  Retreading,"Sivakripa Tyres & Multi Brand Lounge, Pattambi Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 94466 78901,08:00 AM - 08:00 PM,"Puncture repair, Tube repair",,,,,
1.22E+10,10.77996,75.94856,KBK Agencies,"KBK Agencies - Multi Brand Tyre Showroom, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 494 266 1234,09:00 AM - 08:00 PM,"Wheel alignment, Tyre replacement",,,,,
1.22E+10,10.77988,75.94856,Ponna Tyres,"Ponna Tyres & Vulcanizing Corner, Main Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 94469 01234,08:00 AM - 08:30 PM,"Puncture repair, Tube repair",,,,,
1.23E+10,10.90317,76.08599,Scandia Tyres,"Scandia Tyres & Wheel Realignment Lounge, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 483 273 1234,09:00 AM - 08:00 PM,"Wheel alignment, Wheel balancing, Tyre replacement",,,,,
1.28E+10,10.00835,76.31586,MRF - Sangeetha Tyre World,"MRF - Sangeetha Tyres Exclusive Franchise, Pala-Ponkunnam Road, Palai, Kottayam, Kerala 686575",Palai,Kerala,+91 484 234 9012,09:00 AM - 08:30 PM,"Tyre replacement, Wheel alignment, Puncture repair",,,,,
1.33E+10,10.1468,76.25179,Kaloor Tyres,"Kaloor Tyres & Wheel Alignment Plaza, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 484 262 1234,08:30 AM - 08:30 PM,"Puncture repair, Tyre replacement",,,,,
1.33E+10,10.0288,76.33617,Planet Tyres,"Planet Tyres Multi Brand Lounge, Main Road, Muvattupuzha, Ernakulam, Kerala 686661",Muvattupuzha,Kerala,+91 484 242 5678,09:00 AM - 08:30 PM,"Alloy wheels, Tyre replacement, Wheel balancing",,,,,
1.33E+10,10.14796,76.24582,Afiya Tyres,"Afiya Tyres & Tubeless Patch Hub, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 484 244 1234,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
1.34E+10,10.14689,76.22591,Vadakkedath Tyres,"Vadakkedath Tyres & 3D Alignment Lounge, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 484 244 5678,08:30 AM - 08:00 PM,"Puncture repair, Wheel balancing",,,,,
1.35E+10,9.616275,76.43226,Aami Tyre Plaza,"Aami Tyre Care & Vulcanizing Clinic, Main Road, Pala, Kottayam, Kerala 686575",Pala,Kerala,+91 94474 56789,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
6.20E+08,10.11362,76.46316,MRF Exclusive Showroom,"MRF Exclusive Showroom - Sai Tyres, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 484 245 9012,09:00 AM - 08:00 PM,"Tyre replacement, Wheel balancing, Puncture repair",,,,,
6.20E+08,9.692465,76.33524,CP Traders,"CP Traders & Multi Brand Tyre Hub, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 477 224 5678,08:30 AM - 08:00 PM,"Puncture repair, Tyre sales, Tubeless repair",,,,,
6.20E+08,9.69248,76.33514,CP Tyres,"CP Tyres & Tubeless Patch Corner, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 477 224 5679,08:30 AM - 08:30 PM,"Wheel alignment, Tyre replacement",,,,,
6.20E+08,9.700397,76.31783,Palackal Tyre World & Car and Bike wash POLLUTION TESTING Center,"Palackal Tyres & Wheel Realignment Lounge, Main Road, Muvattupuzha, Ernakulam, Kerala 686661",Muvattupuzha,Kerala,+91 94461 23456,08:00 AM - 08:00 PM,"Puncture repair, Tube repair",,,,,
6.20E+08,9.70045,76.32574,Marvel Tyres,"Marvel Tyres & Tubeless Patch Corner, Main Road, Muvattupuzha, Ernakulam, Kerala 686661",Muvattupuzha,Kerala,+91 477 225 1122,09:00 AM - 08:00 PM,"Wheel alignment, Wheel balancing, Tyre replacement",,,,,
6.21E+08,10.09154,76.4424,Thozhilali tyre tethering,"Thozhilali tyre works & Heavy Vulcanizing Unit, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 484 246 1234,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
6.24E+08,10.09182,76.43857,"CEAT Shoppe, Metro Associates","CEAT Shoppe - Exclusive Brand Showroom, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 484 246 5678,09:00 AM - 08:30 PM,"Tyre replacement, Wheel alignment, Tubeless repair",,,,,
6.24E+08,10.09074,76.43831,Sonu Tyres,"Sonu Tyres & 3D Wheel Alignment Center, Civil Line Road, Kakkanad, Kochi, Kerala 682030",Kakkanad,Kerala,+91 94462 34567,08:00 AM - 08:00 PM,"Puncture repair, Tube vulcanizing",,,,,
6.26E+08,10.55979,76.17041,Jesus Tyres,"Jesus Tyres & Vulcanizing Clinic, Main Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 487 238 1234,08:30 AM - 08:30 PM,"Puncture repair, Wheel balancing, Tyre replacement",,,,,
6.26E+08,10.65137,76.07242,Priya Tyres And Lubrication,"Priya Tyres & Retreading House, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 4885 224567,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
6.49E+08,9.232803,76.57442,good luck tyre works,"good luck tyre care & Emergency Puncture Clinic, Main Road, Pandalam, Pathanamthitta, Kerala 689501",Pandalam,Kerala,+91 94463 45678,08:00 AM - 08:00 PM,"Puncture repair, Tube patching",,,,,
6.66E+08,9.601361,76.53168,C.M Kurian & Company Tyres And Wheel Alignment Centre,"C.M Kurian Tyres & Wheel Realignment Plaza, KK Road, Kottayam, Kerala 686501",Kottayam,Kerala,+91 481 256 9012,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement, Wheel balancing",,,,,
6.66E+08,9.593917,76.43123,J Stock,"J Stock Tyres & Multi Brand Showroom, KK Road, Kottayam, Kerala 686501",Kottayam,Kerala,+91 481 258 1122,09:00 AM - 08:30 PM,"Alloy wheels, Tyre replacement, Puncture repair",,,,,
6.90E+08,9.394209,76.57083,CK Tyres,"CK Tyres & Tubeless Patch Hub, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 94464 56789,08:30 AM - 08:00 PM,"Puncture repair, Tubeless repair",,,,,
7.58E+08,10.65176,76.07447,Modern Tyres,"Modern Tyre House & 3D Alignment Lounge, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 4885 221122,09:00 AM - 08:00 PM,"Wheel alignment, Wheel balancing, Tyre replacement",,,,,
7.62E+08,9.883214,76.47219,rodo tyres,"rodo tyres & Alloy Custom Plaza, Pala-Ponkunnam Road, Palai, Kottayam, Kerala 686575",Palai,Kerala,+91 94466 78901,08:30 AM - 08:30 PM,"Puncture repair, Tyre replacement",,,,,
7.68E+08,8.687742,76.82398,Arjun Tyres MRF,"Arjun Tyres & Heavy Vulcanizing Station, Main Road, Neyyattinkara, Thiruvananthapuram, Kerala 695121",Neyyattinkara,Kerala,+91 470 267 9012,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
7.71E+08,9.675921,76.58968,Black Stone Tyre Rethreading,"Black Stone Tyres & Wheel Care Junction, Pala-Ponkunnam Road, Palai, Kottayam, Kerala 686575",Palai,Kerala,+91 4828 201234,08:00 AM - 08:00 PM,"Puncture repair, Tube vulcanizing",,,,,
7.71E+08,9.686739,76.6162,All The Best Tyres,"All The Best Tyres & Vulcanizing Corner, Pala-Ponkunnam Road, Palai, Kottayam, Kerala 686575",Palai,Kerala,+91 4828 205678,08:30 AM - 08:30 PM,"Puncture repair, Wheel alignment, Tyre sales",,,,,
7.85E+08,9.680187,76.55767,Tyre Shop,"Tyre Shop & Emergency Puncture Point, Pala-Ponkunnam Road, Palai, Kottayam, Kerala 686575",Palai,Kerala,+91 94468 90123,08:00 AM - 08:00 PM,"Puncture repair, Tube patching",,,,,
7.97E+08,9.585214,76.52176,Parappally Tyres,"Parappally Tyres & Tubeless Patch Corner, KK Road, Kottayam, Kerala 686501",Kottayam,Kerala,+91 481 257 1122,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
7.97E+08,9.377896,76.57549,mrf tyres,"mrf tyres & Service Franchise, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 468 222 1234,09:00 AM - 08:30 PM,"Tyre replacement, Wheel alignment, Puncture repair",,,,,
7.97E+08,11.19248,76.06408,BISMIAGENCIES,"BISMIAGENCY Tyre & Multi Brand Showroom, Pattambi Road, Cherpulassery, Palakkad, Kerala 679503",Cherpulassery,Kerala,+91 483 273 5678,09:00 AM - 08:00 PM,"Tyre replacement, Wheel balancing",,,,,
7.98E+08,9.45677,76.53354,City Tyre Changers,"City Tyre Clinic & Vulcanizing Corner, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 481 242 1122,08:30 AM - 08:30 PM,"Puncture repair, Tubeless repair",,,,,
7.98E+08,9.504595,76.73353,Wheel World,"Wheel World & 3D Wheel Realignment Plaza, Erattupetta-Kanjirappally Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 94469 01234,09:00 AM - 08:00 PM,"Wheel alignment, Wheel balancing, Tyre replacement",,,,,
7.98E+08,9.480211,76.60451,Sethu tyre works,"Sethu tyre works & Heavy Vulcanizing Station, Erattupetta-Kanjirappally Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 94470 12345,08:00 AM - 08:00 PM,"Puncture repair, Tube repair",,,,,
7.98E+08,9.509186,76.69041,sreelakshmi tyres,"sreelakshmi tyres & Multi Brand Showroom, Erattupetta-Kanjirappally Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 4828 221234,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
7.98E+08,10.01182,76.95664,Mrf tyres,"Mrf tyres & Service Franchise, Kottayam Highway, Kottayam, Kerala 686501",Kottayam,Kerala,+91 4864 222345,09:00 AM - 08:00 PM,"Tyre replacement, Wheel alignment, Puncture repair",,,,,
7.99E+08,10.011425,76.9503,Rani Tyres,"Rani Tyres & Wheel Realignment Plaza, Kottayam Highway, Kottayam, Kerala 686501",Kottayam,Kerala,+91 4864 222112,08:30 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
7.99E+08,11.30118,75.76185,tyre house,"tyre house & Vulcanizing Clinic, Calicut Road, Perinthalmanna, Malappuram, Kerala 679322",Perinthalmanna,Kerala,+91 495 241 5678,09:00 AM - 08:00 PM,"Puncture repair, Tyre replacement",,,,,
7.99E+08,9.562413,76.7717,Appolo Tires And Alignment,"Appolo Tyres & Service Franchise, Pala Road, Erattupetta, Kottayam, Kerala 686121",Erattupetta,Kerala,+91 4828 201122,09:00 AM - 08:00 PM,"Tyre replacement, Wheel alignment, Puncture repair",,,,,
